"STATION","NAME","DATE","DAPR","MDPR","MDSF","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WESD","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00212555","ELY 25 E, MN US","2006-04-30",,,,"0.04","0.0","0.0","57","43","44",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-05-01",,,,"0.05","0.0",,"54","44","49",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-05-02",,,,"0.30","0.0","0.0","51","47","48",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-05-03",,,,"0.44","0.0","0.0","58","46","49",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-05-04",,,,"0.02","0.0","0.0","58","38","38",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-05-05",,,,"0.08","0.0","0.0","44","31","33",,,"    1",,,,
"USC00212555","ELY 25 E, MN US","2006-05-06",,,,"0.00","0.0","0.0","52","29","32",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-05-07",,,,"0.00","0.0","0.0","57","32","40",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-05-08",,,,"0.00","0.0","0.0","64","40","48",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-05-09",,,,"0.15","0.0","0.0","63","48","50",,,"    1",,,,
"USC00212555","ELY 25 E, MN US","2006-05-10",,,,"0.59","0.0","0.0","58","48","48",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-05-11",,,,"0.41","0.0","0.0","58","36","36",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-05-12",,,,"0.18",,"0.0","43","34","35",,,"    1","    1",,,
"USC00212555","ELY 25 E, MN US","2006-05-13",,,,"0.58",,"0.0","40","34","40",,,"    1","    1",,,
"USC00212555","ELY 25 E, MN US","2006-05-14",,,,"0.05","0.0","0.0","50","34","47",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-05-15",,,,"0.02","0.0","0.0","56","43","49",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-05-16",,,,"0.18","0.0","0.0","69","48","49",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-05-17",,,,"0.18","0.0","0.0","69","47","48",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-05-18",,,,"0.02","0.0","0.0","57","38","41",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-05-19",,,,"0.00","0.0","0.0","60","41","47",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-05-20",,,,"0.00","0.0","0.0","68","43","46",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-05-21",,,,"0.05","0.0","0.0","53","36","36",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-05-22",,,,"0.00","0.0","0.0","57","31","35",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-05-23",,,,"0.00","0.0","0.0","71","34","45",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-05-24",,,,"0.26","0.0","0.0","82","45","55",,,"    1",,,,
"USC00212555","ELY 25 E, MN US","2006-05-25",,,,"0.00","0.0","0.0","74","55","61",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-05-26",,,,"0.00","0.0","0.0","83","56","56",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-05-27",,,,"0.00","0.0","0.0","82","51","56",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-05-28",,,,"0.00","0.0","0.0","82","56","66",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-05-29",,,,"1.07","0.0","0.0","83","60","67",,,"    1",,"    1",,
"USC00212555","ELY 25 E, MN US","2006-05-30",,,,"0.41","0.0","0.0","91","56","57",,,"    1",,"    1",,"    1"
"USC00212555","ELY 25 E, MN US","2006-05-31",,,,"0.04","0.0","0.0","79","53","57",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-06-01",,,,"0.04","0.0","0.0","79","53","57",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-06-02",,,,"0.38","0.0","0.0","78","46","56",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-06-03",,,,"0.00","0.0","0.0","76","48","54",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-06-04",,,,"0.00","0.0","0.0","76","45","52",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-06-05",,,,"0.00","0.0","0.0","82","52","62",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-06-06",,,,"0.40","0.0","0.0","73","58","59",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-06-07",,,,"0.72","0.0","0.0","75","56","64",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-06-08",,,,"0.00","0.0","0.0","78","53","57",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-06-09",,,,"0.00","0.0","0.0","70","51","52",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-06-10",,,,"0.00","0.0","0.0","62","40","51",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-06-11",,,,"0.00","0.0","0.0","64","40","54",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-06-12",,,,"0.00","0.0","0.0","69","42","43",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-06-13",,,,"0.00","0.0","0.0","78","43","54",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-06-14",,,,"0.11","0.0","0.0","75","53","58",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-06-15",,,,"0.00","0.0","0.0","75","53","58",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-06-16",,,,"0.00","0.0","0.0","76","58","64",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-06-17",,,,"0.00","0.0","0.0","85","64","67",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-06-18",,,,"0.07","0.0","0.0","73","61","64",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-06-19",,,,"0.05","0.0","0.0","77","54","54",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-06-20",,,,"0.00","0.0","0.0","77","51","56",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-06-21",,,,"0.00","0.0","0.0","79","54","61",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-06-22",,,,"0.00","0.0","0.0","78","53","56",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-06-23",,,,"0.00","0.0","0.0","73","52","55",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-06-24",,,,"0.29","0.0","0.0","71","50","54",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-06-25",,,,"0.00","0.0","0.0","77","50","55",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-06-26",,,,"0.00","0.0","0.0","81","53","54",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-06-27",,,,"0.04","0.0","0.0","82","54","55",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-06-28",,,,"0.12","0.0","0.0","66","49","51",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-06-29",,,,"0.00","0.0","0.0","78","50","55",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-06-30",,,,"0.00","0.0","0.0","82","55","64",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-07-01",,,,"0.33","0.0","0.0","86","62","62",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-07-02",,,,"0.00","0.0","0.0","80","57","60",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-07-03",,,,"0.07","0.0","0.0","83","56","58",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-07-04",,,,"0.00","0.0","0.0","78","55","58",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-07-05",,,,"0.00","0.0","0.0","73","49","51",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-07-06",,,,"0.00","0.0","0.0","80","51","59",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-07-07",,,,"0.00","0.0","0.0","84","58","60",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-07-08",,,,"0.29","0.0","0.0","88","60","62",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-07-09",,,,"0.23","0.0","0.0","89","56","57",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-07-10",,,,"0.00","0.0","0.0","71","47","51",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-07-11",,,,"0.00","0.0","0.0","75","46","54",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-07-12",,,,"0.00","0.0","0.0","82","54","64",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-07-13",,,,"0.00","0.0","0.0","93","54","67",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-07-14",,,,"0.03","0.0","0.0","92","65","65",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-07-15",,,,"0.00","0.0","0.0","92","64","69",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-07-16",,,,"0.01","0.0","0.0","99","67","73",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-07-17",,,,"0.00","0.0","0.0","93","69","77",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-07-18",,,,"0.00","0.0","0.0","82","53","61",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-07-19",,,,"0.00","0.0","0.0","86","61","70",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-07-20",,,,"0.00","0.0","0.0","84","59","62",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-07-21",,,,"0.00","0.0","0.0","80","56","56",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-07-22",,,,"0.00","0.0","0.0","85","56","62",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-07-23",,,,"0.00","0.0","0.0","79","59","61",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-07-24",,,,"0.28","0.0","0.0","71","59","63",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-07-25",,,,"0.00","0.0","0.0","86","58","64",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-07-26",,,,"0.00","0.0","0.0","87","58","63",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-07-27",,,,"0.00","0.0","0.0","87","59","64",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-07-28",,,,"0.00","0.0","0.0","89",,"64",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-07-29",,,,"0.00","0.0","0.0","91","62","62",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-07-30",,,,"0.00","0.0","0.0","86","61","63",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-07-31",,,,"1.11","0.0","0.0","74","63","65",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-08-01",,,,"1.12","0.0","0.0","86","62","62",,,"    1",,,,
"USC00212555","ELY 25 E, MN US","2006-08-02",,,,"0.02","0.0","0.0","82","62","62",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-08-03",,,,"0.00","0.0","0.0","83","58","60",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-08-04",,,,"0.00","0.0","0.0","83","53","58",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-08-05",,,,"0.15","0.0","0.0","75","58","60",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-08-06",,,,"0.01","0.0","0.0","83","60","62",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-08-07",,,,"0.00","0.0","0.0","80","57","57",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-08-08",,,,"0.00","0.0","0.0","80","52","56",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-08-09",,,,"0.00","0.0","0.0","84","56","65",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-08-10",,,,"0.00","0.0","0.0","85","55","62",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-08-11",,,,"0.00","0.0","0.0","78","48","52",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-08-12",,,,"0.00","0.0","0.0","72","52","56",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-08-13",,,,"0.39","0.0","0.0","80","56","63",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-08-14",,,,"1.26","0.0","0.0","68","53","53",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-08-15",,,,"0.00","0.0","0.0","71","51","54",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-08-16",,,,"0.00","0.0","0.0","79","52","57",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-08-17",,,,"0.19","0.0","0.0","83","57","64",,,"    1",,,,
"USC00212555","ELY 25 E, MN US","2006-08-18",,,,"0.06","0.0","0.0","83","57","65",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-08-19",,,,"0.08","0.0","0.0","73","52","53",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-08-20",,,,"0.00","0.0","0.0","77","50","55",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-08-21",,,,"0.00","0.0","0.0","80","55","60",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-08-22",,,,"0.00","0.0","0.0","80","48","53",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-08-23",,,,"0.00","0.0","0.0","75","51","52",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-08-24",,,,"0.00","0.0","0.0","77","52","57",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-08-25",,,,"0.00","0.0","0.0","69","56","57",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-08-26",,,,"0.00","0.0","0.0","74","50","56",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-08-27",,,,"0.02","0.0","0.0","79","51","60",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-08-28",,,,"0.00","0.0","0.0","84","51","52",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-08-29",,,,"0.00","0.0","0.0","83","52","54",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-08-30",,,,"0.00","0.0","0.0","69","47","48",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-08-31",,,,"0.00","0.0","0.0","71","48","52",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-09-01",,,,"0.00","0.0","0.0","73","49","51",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-09-02",,,,"0.00","0.0","0.0","79","49","50",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-09-03",,,,"0.00","0.0","0.0","74","46","48",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-09-04",,,,"0.00","0.0","0.0","77","48","50",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-09-05",,,,"0.00","0.0","0.0","83","49","50",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-09-06",,,,"0.00","0.0","0.0","83","49","52",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-09-07",,,,"0.09","0.0","0.0","76","52","54",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-09-08",,,,"0.21","0.0","0.0","83","43","44",,,"    1",,,,
"USC00212555","ELY 25 E, MN US","2006-09-09",,,,"0.00","0.0","0.0","56","35","35",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-09-10",,,,"0.00","0.0","0.0","64","35","38",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-09-11",,,,"0.00","0.0","0.0","64","35","44",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-09-12",,,,"0.00","0.0","0.0","64","40","40",,"    1",,,,,
"USC00212555","ELY 25 E, MN US","2006-09-13",,,,"0.00","0.0","0.0","71","40","44",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-09-14",,,,"0.00","0.0","0.0","78","44","49",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-09-15",,,,"0.00","0.0","0.0","76","49","59",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-09-16",,,,"0.00","0.0","0.0","80","58","58",,,"    1",,,,
"USC00212555","ELY 25 E, MN US","2006-09-17",,,,"0.43","0.0","0.0","65","58","64",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-09-18",,,,"0.04","0.0","0.0","73","46","46",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-09-19",,,,"0.43","0.0","0.0","52","39","39",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-09-20",,,,"0.07","0.0","0.0","50","36","36",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-09-21",,,,"0.00","0.0","0.0","57","36","37",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-09-22",,,,"0.13","0.0","0.0","62","36","50",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-09-23",,,,"0.30","0.0","0.0","59","48","50",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-09-24",,,,"0.00","0.0","0.0","55","36","37",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-09-25",,,,"0.08","0.0","0.0","58","37","44",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-09-26",,,,"0.02","0.0","0.0","59","37","46",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-09-27",,,,"0.13","0.0","0.0","56","41","42",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-09-28",,,,"0.11","0.0","0.0","52","36","37",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-09-29",,,,"0.00","0.0","0.0","52","35","36",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-09-30",,,,"0.10","0.0","0.0","45","36","45",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-10-01",,,,"0.05","0.0",,"50","31","31",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-10-02",,,,"0.00","0.0","0.0","61","31","44",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-10-03",,,,"0.00","0.0","0.0","71","43","49",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-10-04",,,,"0.33","0.0","0.0","57","36","36",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-10-05",,,,"0.00","0.0","0.0","56","32","35",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-10-06",,,,"0.00","0.0","0.0","60","34","43",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-10-07",,,,"0.00","0.0","0.0","62","43","50",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-10-08",,,,"0.00","0.0","0.0","70","50","61",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-10-09",,,,"0.00","0.0","0.0","61","31","31",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-10-10",,,,"0.00","0.0","0.0","48","28","30",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-10-11",,,,"0.23","0.0","0.0","51","30","30",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-10-12",,,,"0.12","1.0","1.0","51","20","20",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-10-13",,,,"0.23","4.0","4.0","30","20","29",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-10-14",,,,"0.08","1.0","4.0","30","20","27",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-10-15",,,,"0.00","0.0","2.0","38","25","25",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-10-16",,,,"0.00","0.0","0.0","48","25","38",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-10-17",,,,"0.50","0.0","0.0","47","38","45",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-10-18",,,,"0.12","0.0","0.0","48","31","31",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-10-19",,,,"0.00","0.0","0.0","36","30","30",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-10-20",,,,"0.00","0.0","0.0","36","27","28",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-10-21",,,,"0.09","0.0","0.0","32","28","29",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-10-22",,,,"0.00","0.0","0.0","31","22","24",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-10-23",,,,"0.08","1.3","1.0","33","23","28",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-10-24",,,,"0.03","0.5","1.0","34","22","22",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-10-25",,,,"0.00","0.0","1.0","34","22","23",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-10-26",,,,"0.00","0.0","0.0","41","23","31",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-10-27",,,,"0.00","0.0","0.0","45","30","35",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-10-28",,,,"0.00","0.0","0.0","49","28","29",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-10-29",,,,"0.00","0.0","0.0","41","24","26",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-10-30",,,,"0.00","0.0","0.0","39","26","34",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-10-31",,,,"0.00","0.0","0.0","45","26","26",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-11-01",,,,"0.00","0.0","0.0","26","22","22",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-11-02",,,,"0.00","0.0","0.0","29","20","21",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-11-03",,,,"0.00","0.0","0.0","26","21","22",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-11-04",,,,"0.00","0.0","0.0","29","14","21",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-11-05",,,,"0.00","0.0","0.0","34","21","32",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-11-06",,,,"0.00","0.0","0.0","45","32","41",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-11-07",,,,"0.00","0.0","0.0","60","39","40",,"    1",,,,,
"USC00212555","ELY 25 E, MN US","2006-11-08",,,,"0.16","0.0","0.0","43","37","41",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-11-09",,,,"0.00","0.0","0.0","55","29","29",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-11-10",,,,"0.00","0.0","0.0","29","26","26",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-11-11",,,,"0.00","0.0","0.0","27","19","19",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-11-12",,,,"0.00","0.0","0.0","28","18","28",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-11-13",,,,"0.13","2.0","2.0","34","28","29",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-11-14",,,,"0.00","0.0","1.0","32","29","30",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-11-15",,,,"0.00","0.0","0.0","31","27","30",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-11-16",,,,"0.00","0.0","0.0","32","26","26",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-11-17",,,,"0.00","0.0","0.0","27","22","24",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-11-18",,,,"0.00","0.0","0.0","29","24","28",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-11-19",,,,"0.00","0.0","0.0","30","12","12",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-11-20",,,,"0.00","0.0","0.0","39","12","13",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-11-21",,,,"0.00","0.0","0.0","37","13","34",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-11-22",,,,"0.00","0.0","0.0","50","28","37",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-11-23",,,,"0.00","0.0","0.0","53","25","25",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-11-24",,,,"0.00","0.0","0.0","37","24","36",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-11-25",,,,"0.00","0.0","0.0","48","26","28",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-11-26",,,,"0.00","0.0","0.0","39","19","19",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-11-27",,,,"0.00","0.0","0.0","31","19","22",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-11-28",,,,"0.00","0.0","0.0","31","22","31",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-11-29",,,,"0.19","0.0","0.0","35","24","24",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-11-30",,,,"0.00","0.0","0.0","35","0","1",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-12-01",,,,"0.00","0.2","0.0","13","0","12",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-12-02",,,,"0.13","2.0","2.0","21","12","17",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-12-03",,,,"0.16","2.0","4.0","21","2","3",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-12-04",,,,"0.08","0.8","4.0","9","2","5",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-12-05",,,,"0.00","0.0","4.0","14","-7","-4",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-12-06",,,,"0.11","1.3","4.0","17","-4","3",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-12-07",,,,"0.00","0.0","4.0","6","-8","-8",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-12-08",,,,"0.00","0.0","4.0","13","-8","13",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-12-09",,,,"0.00","0.0","4.0","29","13","25",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-12-10",,,,"0.00","0.0","3.0","40","13","19",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-12-11",,,,"0.00","0.0","2.0","35","17","29",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-12-12",,,,"0.03","0.0","1.0","34","29","33",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-12-13",,,,"0.33","2.0","3.0","33","30","30",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-12-14",,,,"0.00","0.0","0.0","33","26","30",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-12-15",,,,"0.23","3.0","6.0","33","23","23",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-12-16",,,,"0.00","0.0","6.0","30","21","28",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-12-17",,,,"0.00","0.0","6.0","30","21","21",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-12-18",,,,"0.00","0.0","6.0","25","5","5",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-12-19",,,,"0.00","0.0","6.0","20","3","16",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-12-20",,,,"0.00","0.0","6.0","35","16","27",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-12-21",,,,"0.00","0.0","6.0","36","4","4",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-12-22",,,,"0.00","0.0","6.0","28","3","28",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-12-23",,,,"0.00","0.0","5.0","31","22","22",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-12-24",,,,"0.00","0.0","5.0","30","14","16",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-12-25",,,,"0.00","0.0","5.0","40","15","16",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-12-26",,,,"0.00","0.0","5.0","21","-2","6",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-12-27",,,,"0.00","0.0","5.0","26","6","14",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-12-28",,,,"0.00","0.0","5.0","25","8","20",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-12-29",,,,"0.00","0.0","5.0","25","18","24",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-12-30",,,,"0.00","0.0","5.0","30","24","26",,,,,,,
"USC00212555","ELY 25 E, MN US","2006-12-31",,,,"0.14","0.0","4.0","32","26","32",,,,,,,
"USC00212555","ELY 25 E, MN US","2007-01-01",,,,"0.75","6.5","10.0","33","15","17",,,,,,,
"USC00212555","ELY 25 E, MN US","2007-01-02",,,,"0.00","0.0","10.0","33","13","13",,,,,,,
"USC00212555","ELY 25 E, MN US","2007-01-03",,,,"0.00","0.0","10.0","31","13","26",,,,,,,
"USC00212555","ELY 25 E, MN US","2007-01-04",,,,"0.00","0.0","9.0","39","26","30",,,,,,,
"USC00212555","ELY 25 E, MN US","2007-01-05",,,,"0.10","0.0","8.0","35","30","30",,,,,,,
"USC00212555","ELY 25 E, MN US","2007-01-06",,,,"0.00","0.0","7.0","32","23","23",,,,,,,
